listing_id,description,room_type,host_name,last_review,price,nbhood_full,last_review_year,review_month
34866447,Newly Renovated 4 Bed 2 Bath Spacious Apartment,Entire Home/Apt,Philip,2019-06-24,370,"Brooklyn, Crown Heights",2019,June
34866897,Bedroom + Private Bath + Backyard in Bedstuy,Private Room,Kristin Page,2019-06-18,90,"Brooklyn, Bedford-Stuyvesant",2019,June
34867034,‚ÄúEpic‚Äù The highest apartment in New York,Entire Home/Apt,Ieong,2019-05-21,440,"Manhattan, Chelsea",2019,May
34867398,Sunset Park Rustic Bed Room for 2 W/AC,Private Room,Wu,2019-07-08,40,"Brooklyn, Sunset Park",2019,July
34868182,‚ûñPRIVATE ROOFTOP ‚ûñ LUXURY LIVING IN NEW YORK CITY!,Entire Home/Apt,Rajeev,2019-06-17,489,"Manhattan, Midtown",2019,June
34868954,3 Bedroom Williamsburg Duplex 15 min to Manhattan!,Entire Home/Apt,Bill,2019-07-01,203,"Brooklyn, Williamsburg",2019,July
34869197,Chic Sunlit Williamsburg Apartment w/Private Patio,Entire Home/Apt,Cam,2019-07-04,154,"Brooklyn, Williamsburg",2019,July
34869203,Sunset House,Private Room,睿,2019-07-01,27,"Brooklyn, Sunset Park",2019,July
34870577,Happy Home 3,Shared Room,Raquel,2019-07-05,13,"Staten Island, Randall Manor",2019,July
34871854,Most wonderful 2 BR Apartment in Lower Manhattan,Entire Home/Apt,Layla,2019-06-21,200,"Manhattan, East Village",2019,June
34885475,Your Hide-A-Way in New York City-Times Square,Private Room,Dennis,2019-07-07,300,"Manhattan, Theater District",2019,July
34885877,Private Master Bedroom with Private Bathroom,Private Room,John,2019-07-04,89,"Brooklyn, Prospect-Lefferts Gardens",2019,July
34888503,Charming town of Tottenville right outside NYC,Entire Home/Apt,Dora,2019-07-01,70,"Staten Island, Tottenville",2019,July
34889154,HUGE 3 BEDROOMS IN BEST PART OF BROOKLYN!!,Entire Home/Apt,Miguel Angel,2019-07-02,399,"Brooklyn, Bushwick",2019,July
34892732,Affordable 2 bedroom in hell's kitchen,Entire Home/Apt,Kita,2019-07-06,289,"Manhattan, Hell's Kitchen",2019,July
34893564,Gramercy Park Studio Apartment (Max 2 people),Entire Home/Apt,Lidiya,2019-06-20,117,"Manhattan, Gramercy",2019,June
34895693,Gem of east Flatbush,Private Room,Sandra,2019-07-07,7500,"Brooklyn, East Flatbush",2019,July
34896977,Home away from Home.,Entire Home/Apt,Indira,2019-07-06,120,"Queens, Richmond Hill",2019,July
34899759,"Luxury High Rise, Water Front View with Balcony",Entire Home/Apt,Yoon,2019-07-01,188,"Brooklyn, Williamsburg",2019,July
34900746,Oriana - Luxury High Rise,Shared Room,Shradha,2019-05-28,150,"Manhattan, Midtown",2019,May
34901323,Incredible Industrial Loft 1BR in Williamsburg,Entire Home/Apt,Brady,2019-07-04,375,"Brooklyn, Williamsburg",2019,July
34901699,R1 Private Queen Room  LGA JFK Manhattan 15 min!,Private Room,Fmny,2019-06-24,85,"Queens, Rego Park",2019,June
34902713,Cozy Lenox Hill Studio,Entire Home/Apt,Farah,2019-06-30,175,"Manhattan, Upper East Side",2019,June
34903478,Roomy & Spacious Modern  Bedroom near J train,Private Room,Timothy,2019-06-13,65,"Brooklyn, Bushwick",2019,June
34903658,"""Treehouse"" in the East Village with Private Patio",Entire Home/Apt,Alex,2019-06-16,275,"Manhattan, East Village",2019,June
34903861,"Get up and Go, Small comfy Studio in the Bronx",Entire Home/Apt,Jada,2019-06-24,75,"Bronx, Westchester Square",2019,June
34904143,R2 Private Queen Room  LGA JFK Manhattan 15 min!,Private Room,Fmny,2019-07-05,85,"Queens, Rego Park",2019,July
34904836,Ft. Greene Loft,Entire Home/Apt,Heidi,2019-06-30,150,"Brooklyn, Fort Greene",2019,June
34905447,R3 Private Queen Room  LGA JFK Manhattan 15 min!,Private Room,Fmny,2019-06-29,68,"Queens, Rego Park",2019,June
34906695,Brooklyn's Finest,Entire Home/Apt,Malik,2019-07-05,150,"Brooklyn, Flatbush",2019,July
34907095,Gorgeous Apartment in a Historic Brownstone,Entire Home/Apt,Marina,2019-06-28,90,"Brooklyn, Crown Heights",2019,June
34907354,You can find everything in the neighborhood.,Private Room,Erica,2019-07-08,42,"Brooklyn, Prospect-Lefferts Gardens",2019,July
34907479,Home in Harlem,Entire Home/Apt,M. Elizabeth,2019-07-05,106,"Manhattan, Harlem",2019,July
34907584,Nice 1 Bedroom in Washington Heights,Entire Home/Apt,Lynne,2019-06-02,125,"Manhattan, Washington Heights",2019,June
34908245,Cute and Modern Luxury Apartment in Times Square,Entire Home/Apt,Marissa,2019-07-06,199,"Manhattan, Hell's Kitchen",2019,July
34908806,Large one bedroom in the heart of Williamsburg,Entire Home/Apt,Ailee,2019-06-29,155,"Brooklyn, Williamsburg",2019,June
34908810,"Spacious, modern, clean, rooftop, near all subways",Entire Home/Apt,Duncan,2019-06-30,175,"Brooklyn, Boerum Hill",2019,June
34909594,Spacious Brooklyn Apt with Garden Oasis - Gowanus,Entire Home/Apt,Sharmila,2019-07-01,135,"Brooklyn, Gowanus",2019,July
34910158,Spacious Private Studio- 15 min ride to Manhattan!,Entire Home/Apt,Fernando,2019-06-23,101,"Queens, Sunnyside",2019,June
34910222,SUPER COZY APARTMENT IN HEART OF SOHO!!!,Entire Home/Apt,Olimpia,2019-06-14,299,"Manhattan, Greenwich Village",2019,June
34910439,AMAZING TWO BEDROOMS IN BEST PART OF SoHo!!,Entire Home/Apt,Olimpia,2019-06-13,268,"Manhattan, SoHo",2019,June
34911913,River View Studio!,Entire Home/Apt,Andrea,2019-06-02,150,"Brooklyn, Williamsburg",2019,June
34912300,Beautiful Large Room in Uptown Manhattan,Private Room,Michael,2019-06-17,55,"Manhattan, Washington Heights",2019,June
34912334,Sunny Private 1BR Suite w/Kitchen/Bath @A/C Lines,Entire Home/Apt,Matt & Crutch,2019-06-22,85,"Brooklyn, Bedford-Stuyvesant",2019,June
34914606,Cozy Sunset Park Private Bed Room for 2 w/AC,Private Room,Wu,2019-07-07,45,"Brooklyn, Sunset Park",2019,July
34928299,"Great views, great location, great apartment!",Entire Home/Apt,Guido,2019-07-02,194,"Manhattan, Hell's Kitchen",2019,July
34928988,‚ú®Modern NYC bedroom Ôø®5 minutes to Empire State‚ú®,Private Room,Ed,2019-07-01,140,"Manhattan, Midtown",2019,July
34929016,Private Living Room in the Heart of Chelsea,Private Room,Jaclyn,2019-06-29,89,"Manhattan, Chelsea",2019,June
34930138,"Stylish, Spacious Cobble Hill 1-bedroom, nr trains",Entire Home/Apt,Sally,2019-06-03,151,"Brooklyn, Boerum Hill",2019,June
34932465,Bright Bedstuy Bedroom,Private Room,Alea,2019-06-09,50,"Brooklyn, Bedford-Stuyvesant",2019,June
34933559,R4 Private Queen Room LGA JFK Manhattan 15 min!,Private Room,Fmny,2019-06-27,70,"Queens, Rego Park",2019,June
34933815,R5 Private King Room LGA JFK Manhattan 15 min!,Private Room,Fmny,2019-06-14,65,"Queens, Rego Park",2019,June
34933891,Beautiful Brooklyn Vintage Townhouse Apartment,Entire Home/Apt,Jessica,2019-07-08,120,"Brooklyn, Bedford-Stuyvesant",2019,July
34934005,Spacious Bushwick/Bed-stuy Apartment w/ Backyard,Entire Home/Apt,Felix,2019-06-04,90,"Brooklyn, Bedford-Stuyvesant",2019,June
34934744,Beautiful studio in Elmhurst Apt close to train!,Private Room,Ernesto Arauz & Flory Lopez,2019-06-01,75,"Queens, Elmhurst",2019,June
34935098,Bright & cozy room in Brooklyn Brownstone,Private Room,Orlando Benjamin,2019-06-22,40,"Brooklyn, Bedford-Stuyvesant",2019,June
34935124,Meyers inn,Entire Home/Apt,Chris,2019-07-05,250,"Manhattan, Hell's Kitchen",2019,July
34935198,"Modern Studio- Midtown, Hell‚Äôs Kitchen",Entire Home/Apt,Matthew,2019-07-01,200,"Manhattan, Hell's Kitchen",2019,July
34935216,"Spacious, bright & charming 1-bedroom in East Vil.",Entire Home/Apt,Maher,2019-06-17,180,"Manhattan, East Village",2019,June
34935699,Sunny minimalistic loft in Clinton Hill!,Entire Home/Apt,Jay,2019-06-13,200,"Brooklyn, Clinton Hill",2019,June
34936509,NEAR 5th AVE RENOVATED STUDIO IN BROOKLYN,Entire Home/Apt,Joanna,2019-06-27,245,"Brooklyn, Bay Ridge",2019,June
34937287,4Bed Penthouse! Terrace! Location! 5th Ave,Entire Home/Apt,Grant,2019-07-07,459,"Manhattan, Flatiron District",2019,July
34937685,New Apartment in Manhattan - New York City,Entire Home/Apt,David,2019-06-30,350,"Manhattan, Kips Bay",2019,June
34937986,(B) Private Single Twin Room LGA JFK Manhattan 15m,Private Room,Fmny,2019-06-19,55,"Queens, Rego Park",2019,June
34938631,LUX dope PRIME Williamsburg w/ Roof & Gym Sleeps 5,Entire Home/Apt,Charles,2019-06-30,350,"Brooklyn, Williamsburg",2019,June
34938932,Homey 4 Bedroom Just Minutes to Midtown Manhattan,Entire Home/Apt,Helen,2019-07-04,275,"Queens, Long Island City",2019,July
34939305,Sunny East Village Room Across from the Subway,Private Room,Madison,2019-07-06,78,"Manhattan, East Village",2019,July
34940602,Perfect peace private room in Brooklyn,Private Room,Caritas,2019-05-26,60,"Brooklyn, Bedford-Stuyvesant",2019,May
34940756,Hello! This is a very cozy space in Williamsburg!!,Private Room,Alina,2019-05-26,149,"Brooklyn, Williamsburg",2019,May
34940796,LOW PRICED HOME AWAY FROM HOME,Private Room,Isaac,2019-07-04,35,"Bronx, Wakefield",2019,July
34941479,Place to be Private room 2,Private Room,Amoyiem,2019-06-21,36,"Bronx, Allerton",2019,June
34941499,Private room 1,Private Room,Amoyiem,2019-06-23,38,"Bronx, Allerton",2019,June
34943129,Small bedroom in cozy Inwood top floor apartment!,Private Room,Jenn And Dan,2019-06-30,50,"Manhattan, Washington Heights",2019,June
34943918,Enjoy Brooklyn... visit Manhattan,Entire Home/Apt,Salomé,2019-06-23,150,"Brooklyn, Bedford-Stuyvesant",2019,June
34944309,FLATIRON LOFT 5 STAR,Entire Home/Apt,Tela,2019-06-24,850,"Manhattan, Gramercy",2019,June
34944843,"Renovated 2bedroom apt by Grand Central, sleeps 6!",Private Room,Shir,2019-06-20,175,"Manhattan, Midtown",2019,June
34945599,Stunning Townhouse Studio by Bloomingdales,Entire Home/Apt,Dila,2019-06-21,169,"Manhattan, Upper East Side",2019,June
34945827,Best Street in Soho! Awesome Sunny Private Room,Private Room,Sofia,2019-06-23,85,"Manhattan, SoHo",2019,June
34945914,"""Dave's Island Suite""",Entire Home/Apt,David,2019-06-30,68,"Staten Island, New Springville",2019,June
34946538,clean + cute room in williamsburg,Private Room,Ashley,2019-07-01,80,"Brooklyn, Williamsburg",2019,July
34946772,Beyond the Valley of the Doll House,Private Room,Vanessa,2019-06-25,65,"Brooklyn, Bushwick",2019,June
34947011,Luxury 4bed/2bath in Prime Upper West,Entire Home/Apt,Jack,2019-06-30,699,"Manhattan, Upper West Side",2019,June
34947418,"Quiet room with private bath, gorgeous backyard",Private Room,Alex,2019-06-01,79,"Brooklyn, Kensington",2019,June
34948476,Stylish and Modern basement near LaGuardia Airport,Entire Home/Apt,Jonathan,2019-07-02,80,"Queens, East Elmhurst",2019,July
34948758,Charming and Cozy Studio Apartment!!,Entire Home/Apt,Kathleen,2019-06-23,130,"Manhattan, East Village",2019,June
34949052,Three windows Bedroom in Brooklyn Chinatown,Private Room,Stanley,2019-05-27,58,"Brooklyn, Sunset Park",2019,May
34949054,One bedroom in Murray Hill,Entire Home/Apt,Eliza,2019-07-05,135,"Manhattan, Murray Hill",2019,July
34949120,Modern house (2 BR Apt) ‚Ä¢ 30 Mins from Time Square,Entire Home/Apt,Jisoo,2019-06-15,150,"Queens, Woodside",2019,June
34949542,Private room 1 min away from subway!,Private Room,Yekta,2019-06-26,40,"Brooklyn, Flatbush",2019,June
34949698,Spacious sunny condo with private yard,Entire Home/Apt,Arlene,2019-07-02,300,"Brooklyn, Williamsburg",2019,July
34949851,Spacious & Quaint 1 Bed in Midtown,Entire Home/Apt,Daniela,2019-06-30,245,"Manhattan, Midtown",2019,June
34951077,Private room with Queen Size Bed and Work Space,Private Room,Xun,2019-06-16,35,"Brooklyn, Bedford-Stuyvesant",2019,June
34953317,3Bed/2Bath-LowerEastSide With Elevator!,Entire Home/Apt,June,2019-07-02,600,"Manhattan, Lower East Side",2019,July
34954639,"Private Bedroom Stylish, Cozy Apartment- Gramercy",Private Room,Irina,2019-07-02,245,"Manhattan, Gramercy",2019,July
34954790,"Private apartment535
REVIEWS ON PROFILE/Manhattan",Entire Home/Apt,Robert,2019-06-09,145,"Manhattan, Upper East Side",2019,June
34956249,"Heart of upper east 83
Manhattan/Great location",Entire Home/Apt,Darko,2019-06-23,145,"Manhattan, Upper East Side",2019,June
34956747,"Beautiful studio 96
Walk to Central Park/Manhattan",Entire Home/Apt,Melissa,2019-06-09,145,"Manhattan, East Harlem",2019,June
34958857,Private  studio 79REVIEWS-CHECK PROFILEManhattan,Entire Home/Apt,Preeti,2019-06-29,145,"Manhattan, Upper East Side",2019,June
34959292,Sunfilled upper west side 1BD apt near park/subway,Entire Home/Apt,Rachael,2019-05-27,158,"Manhattan, Upper West Side",2019,May
34959441,"studio519 with bathroom
MaNHTAn
Reviews on profile",Entire Home/Apt,Ann,2019-06-15,145,"Manhattan, Upper East Side",2019,June
34959442,Spacious Home - 10 minutes from Central Park,Shared Room,Dayne,2019-06-10,50,"Manhattan, East Harlem",2019,June
34960545,Cozy 2 bedroom in the heart of Astoria,Entire Home/Apt,Laura,2019-07-01,174,"Queens, Ditmars Steinway",2019,July
34962230,"Private studio 539
Manhattan/Reviews-check profile",Entire Home/Apt,Igor,2019-06-17,150,"Manhattan, Upper East Side",2019,June
34962946,"Luxury, Gorgeous 1-Bed Apt in Hell's Kitchen",Entire Home/Apt,Nikki,2019-07-07,239,"Manhattan, Hell's Kitchen",2019,July
34962979,Cozy 1bedroom apt/Manhattan/East side,Entire Home/Apt,Lili,2019-06-30,150,"Manhattan, Upper East Side",2019,June
34964114,Cute Nest in the Heart of Bushwick artist hood,Private Room,Sophie,2019-05-27,80,"Brooklyn, Bushwick",2019,May
34964342,"Clean, Modern, Rustic LIC APT",Entire Home/Apt,Iris,2019-06-18,200,"Queens, Long Island City",2019,June
34964711,Bedroom W/ Private Bathroom in the heart of SOHO,Private Room,Dylon,2019-06-05,100,"Manhattan, Nolita",2019,June
34966969,"Great located 1bd apartment 59
Manhattan/East side",Entire Home/Apt,Bozo,2019-06-16,150,"Manhattan, Midtown",2019,June
34967678,Luxury 3/2 in Prime Lower East with Elevator!,Entire Home/Apt,Joel And Marie,2019-06-27,499,"Manhattan, Chinatown",2019,June
34967770,Charming townhouse,Entire Home/Apt,Laura,2019-05-24,300,"Manhattan, Harlem",2019,May
34968153,Comfy  Cozy,Private Room,Joseph,2019-06-23,55,"Brooklyn, Fort Hamilton",2019,June
34972072,Magic‚òÖ‚òÖFlat close to Brooklyn Bridge ‚òÖ‚òÖ,Entire Home/Apt,Alex,2019-06-30,250,"Manhattan, Lower East Side",2019,June
34972213,"Charming KING Room w Backyard, Trains Williamsburg",Private Room,Pete And Chloe,2019-07-01,79,"Brooklyn, Williamsburg",2019,July
34972355,2 bedroom on Chinatown,Entire Home/Apt,Juan,2019-06-12,200,"Manhattan, Chinatown",2019,June
34972828,Sunnyside Gardens Historic Home - Sweet and Green,Entire Home/Apt,Richard,2019-07-01,200,"Queens, Sunnyside",2019,July
34973988,Cute studio in heart of LES. F train 3 mins away.,Entire Home/Apt,Christian,2019-06-23,120,"Manhattan, Lower East Side",2019,June
34974184,3BR Whole Apt In Mill Basin. Private Entrance,Entire Home/Apt,Almog,2019-06-14,299,"Brooklyn, Mill Basin",2019,June
34974475,#8 Hotel-Like 1 Bedroom Apartment KINGBed near JFK,Entire Home/Apt,David,2019-07-05,48,"Queens, Woodhaven",2019,July
34974705,Awesome Renovated Room in Brooklyn NYC,Private Room,Emmanuelle,2019-07-07,68,"Brooklyn, Bedford-Stuyvesant",2019,July
34974799,Stylish 1 bd apartment in the heart of NYC,Entire Home/Apt,Lisa,2019-06-17,173,"Manhattan, Hell's Kitchen",2019,June
34975296,Clean and quiet Room in brand new 2 BR apartment,Private Room,Sebastian,2019-07-07,50,"Brooklyn, Bushwick",2019,July
34975845,Bright One Bdr Apartment in Center of Manhattan,Private Room,Conny,2019-07-02,85,"Manhattan, Upper East Side",2019,July
34975935,Brooklyn Escape,Entire Home/Apt,Melissa,2019-06-23,175,"Brooklyn, Prospect Heights",2019,June
34976038,Entire floor in historic Harlem brownstone,Entire Home/Apt,Liz,2019-06-28,118,"Manhattan, Harlem",2019,June
34976056,Heaven on Bedford- Truly 3bd/2bath with backyard,Entire Home/Apt,Shir,2019-07-05,399,"Brooklyn, Williamsburg",2019,July
34976241,Cozy Apartment perfect for NYC vacation,Entire Home/Apt,Zeyna,2019-06-23,108,"Queens, Woodside",2019,June
34976973,JFK park view,Entire Home/Apt,Nurul,2019-06-23,248,"Queens, South Ozone Park",2019,June
34977363,Cozy Studio Midtown East,Entire Home/Apt,Ines,2019-07-01,190,"Manhattan, Midtown",2019,July
34978082,"3 bedroom, 2 baths duplex apt w/all new furniture",Entire Home/Apt,Brenda,2019-06-30,225,"Brooklyn, East New York",2019,June
34978133,Spacious 1 bed in the heart of Manhattan,Entire Home/Apt,Vin,2019-05-24,175,"Manhattan, East Village",2019,May
34978674,"Private Room and Bathroom - Gym, Laundry, Roof",Private Room,Swanny,2019-06-19,130,"Brooklyn, Greenpoint",2019,June
34978738,Pvt studio with pvt entrance&pvt bathroom near JFK,Entire Home/Apt,Safain,2019-06-30,60,"Queens, Ozone Park",2019,June
34979429,Not so Ordinary Lexington Pied-√†-terre,Private Room,Milton,2019-07-01,102,"Manhattan, Midtown",2019,July
34980397,True Entire One Bedroom Apartment in Manhattan,Entire Home/Apt,Jason,2019-05-23,131,"Manhattan, East Village",2019,May
34980912,Cosy room in the heart of Bushwick!,Private Room,Natalie,2019-06-08,80,"Brooklyn, Bushwick",2019,June
34981452,The Sahara,Entire Home/Apt,Angie,2019-06-24,200,"Queens, Howard Beach",2019,June
34981661,"Your Home In The Heart Of Bedstuy, Brooklyn!",Entire Home/Apt,Lawrence,2019-07-06,80,"Brooklyn, Bedford-Stuyvesant",2019,July
34983299,Amazing duplex - 5bed/4bath in prime Williamsburg,Entire Home/Apt,Frederick,2019-07-01,895,"Brooklyn, Williamsburg",2019,July
34995443,AMAZING 3 BDRM IN MEATPACKING/CHELSEA/HIGHLINE!!,Entire Home/Apt,Beatriz,2019-06-13,499,"Manhattan, Chelsea",2019,June
34995803,AMAZING 5 BEDS CHELSEA/MEATPACKING. BEST LOCATION!,Entire Home/Apt,Beatriz,2019-06-19,447,"Manhattan, Chelsea",2019,June
34996136,AMAZING 2 BEDS IN MEATPACKING/CHELSEA MARKET!!,Entire Home/Apt,Beatriz,2019-06-14,447,"Manhattan, Chelsea",2019,June
34996955,Large 3Bed/2Bath: Elevator + Wash/Dryer!,Entire Home/Apt,Justin,2019-06-03,600,"Manhattan, Lower East Side",2019,June
34997245,SoHo- 1BD Apt- Incredible Location! With Rooftop,Entire Home/Apt,Jackie,2019-06-15,255,"Manhattan, Little Italy",2019,June
34997345,Cozy 2Bed in the Heart of East Village!,Entire Home/Apt,Grace,2019-06-30,320,"Manhattan, East Village",2019,June
34997360,MODERN TOWN-HOME 8BR/5BA + TERRACE Williamsburg,Entire Home/Apt,Joshua,2019-06-14,795,"Brooklyn, Williamsburg",2019,June
34997666,BEAUTIFUL BUDGET STAY IN BROOKLYN 25MINS TO D/TOWN,Private Room,Bunmi,2019-06-09,56,"Brooklyn, Borough Park",2019,June
34997773,AMAZING! 7bd/4ba TownHome + PATIO - 10 Mins To NYC,Entire Home/Apt,Richard,2019-07-02,695,"Brooklyn, Williamsburg",2019,July
34997929,Amazing 3bd/2ba Town-Home In Prime Williamsburg,Entire Home/Apt,Richard,2019-06-25,295,"Brooklyn, Williamsburg",2019,June
34997985,Comfort and Safe Stay IN Brooklyn 25mins to D/Town,Private Room,Bunmi,2019-07-06,56,"Brooklyn, Borough Park",2019,July
34998736,Room steps away from TIMES SQUARE,Private Room,Hanna,2019-07-03,119,"Manhattan, Murray Hill",2019,July
34999128,Nice and cozy ‚úå holiday apartment‚úø,Entire Home/Apt,Alex,2019-07-01,195,"Manhattan, Midtown",2019,July
34999688,Modern Home 3 bed/1 bath 10 minutes to Manhattan,Entire Home/Apt,Joshua,2019-06-16,295,"Brooklyn, Williamsburg",2019,June
35000157,Luxury 3 Bed in The Big Apple,Entire Home/Apt,Walid,2019-07-01,600,"Manhattan, Murray Hill",2019,July
35000403,Central Park 4 Bed Steps to Train + Ground floor!,Entire Home/Apt,Felipe,2019-07-01,450,"Manhattan, Upper West Side",2019,July
35000596,Sun-Splashed Midtown 3BED Penthouse LOFT,Entire Home/Apt,Maria,2019-06-21,399,"Manhattan, Midtown",2019,June
35000795,Cozy 2-Bedroom Loft Blocks away to Apollo Theater,Entire Home/Apt,Neh,2019-06-23,300,"Manhattan, Harlem",2019,June
35000981,Amazing 6bd/2ba Duplex w/ Patio 5 mins to NYC,Entire Home/Apt,Anthony,2019-06-13,495,"Brooklyn, Williamsburg",2019,June
